"State Name","county Name","State Code","County Code","Date","AQI","Category","Defining Parameter","Defining Site","Number of Sites Reporting"
"North Carolina","Johnston","37","101","2021-01-20",30,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-01-21",40,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-01-22",29,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-01-23",34,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-01-24",34,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-01-25",28,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-01-26",18,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-01-27",24,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-01-28",15,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-01-29",21,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-01-30",36,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-01-31",20,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-01",15,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-02",15,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-03",11,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-04",16,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-05",43,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-06",17,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-07",12,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-08",24,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-09",34,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-10",42,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-11",40,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-12",11,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-13",8,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-14",15,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-15",24,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-16",10,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-17",25,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-18",13,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-19",15,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-20",24,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-21",30,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-22",20,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-23",11,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-24",21,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-25",33,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-26",18,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-27",26,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-02-28",42,"Good","PM2.5","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-01",34,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-02",38,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-03",44,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-04",47,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-05",39,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-06",42,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-07",44,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-08",46,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-09",50,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-10",80,"Moderate","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-11",51,"Moderate","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-12",49,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-13",44,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-14",46,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-15",42,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-16",36,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-17",27,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-18",31,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-19",35,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-20",41,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-21",43,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-22",43,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-23",35,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-24",26,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-25",35,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-26",26,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-27",31,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-28",37,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-29",45,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-30",46,"Good","Ozone","37-101-0002",1
"North Carolina","Johnston","37","101","2021-03-31",31,"Good","Ozone","37-101-0002",1
"North Carolina","Lenoir","37","107","2021-02-01",2,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-02",3,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-03",4,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-04",4,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-05",7,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-06",5,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-07",0,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-08",4,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-09",10,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-10",10,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-11",14,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-12",1,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-13",0,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-14",1,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-15",3,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-16",5,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-17",6,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-18",4,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-19",2,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-20",6,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-21",5,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-22",4,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-23",4,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-24",6,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-25",9,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-26",7,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-27",6,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-02-28",11,"Good","PM10","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-01",34,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-02",38,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-03",38,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-04",47,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-05",39,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-06",41,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-07",44,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-08",45,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-09",51,"Moderate","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-10",77,"Moderate","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-11",48,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-12",49,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-13",44,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-14",46,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-15",42,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-16",38,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-17",30,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-18",33,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-19",36,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-20",41,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-21",42,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-22",42,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-23",35,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-24",26,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-25",37,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-26",29,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-27",28,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-28",35,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-29",43,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-30",47,"Good","Ozone","37-107-0004",1
"North Carolina","Lenoir","37","107","2021-03-31",32,"Good","Ozone","37-107-0004",1
"North Carolina","Lincoln","37","109","2021-03-01",32,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-02",34,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-03",43,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-04",45,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-05",41,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-06",42,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-07",45,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-08",47,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-09",51,"Moderate","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-10",67,"Moderate","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-11",46,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-12",45,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-13",40,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-14",39,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-15",41,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-16",31,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-17",19,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-18",19,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-19",37,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-20",43,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-21",44,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-22",45,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-23",40,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-24",33,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-25",30,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-26",38,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-27",35,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-28",36,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-29",45,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-30",49,"Good","Ozone","37-109-0004",1
"North Carolina","Lincoln","37","109","2021-03-31",29,"Good","Ozone","37-109-0004",1
"North Carolina","Macon","37","113","2021-01-01",23,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-02",22,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-03",26,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-04",33,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-05",37,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-06",28,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-07",32,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-08",22,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-09",26,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-10",23,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-11",20,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-12",30,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-13",20,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-14",32,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-15",36,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-16",31,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-18",34,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-19",40,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-20",36,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-21",29,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-22",30,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-23",31,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-24",37,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-25",24,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-26",37,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-27",32,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-28",38,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-29",34,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-30",36,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-01-31",33,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-02-01",36,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-02-02",39,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-02-03",39,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-02-04",36,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-02-05",36,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-02-06",30,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-02-07",35,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-02-08",37,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-02-09",31,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-02-10",38,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-02-11",17,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-02-12",12,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-02-13",15,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-02-14",19,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-02-15",25,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-02-16",31,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-02-17",33,"Good","Ozone","37-113-9991",1
"North Carolina","Macon","37","113","2021-02-18",26,"Good","Ozone","37-113-9991",1
